"","born","Died","sex","age_at_debut","ad_cat","mamed","delta"
"69879","1970-03-22",NA,"Male",26,"ostatni","ano",0
"69880","1913-05-27",1938,"Male",23,"ostatni","ne",1
"69881","1904-12-15",1986,"Male",24,"ostatni","ano",1
"69882","1889-01-01",1971,"Male",19,"do_22","ne",1
"69883","1881-01-04",1964,"Male",39,"26+","ano",1
"69884","1947-04-29",NA,"Male",17,"do_22","ano",0
"69885","1904-07-04",2000,"Male",24,"ostatni","ne",1
"69886","1958-08-07",NA,"Male",26,"ostatni","ne",0
"69887","1909-07-24",1933,"Male",23,"ostatni","ano",1
"69888","1950-04-06",NA,"Male",26,"ostatni","ne",0
"69889","1883-09-13",1956,"Male",21,"do_22","ano",1
"69890","1912-09-17",1994,"Male",24,"ostatni","ne",1
"69891","1877-12-19",1966,"Male",27,"26+","ne",1
"69892","1932-03-25",2010,"Male",20,"do_22","ne",1
"69893","1948-06-06",NA,"Male",24,"ostatni","ne",0
"69894","1895-04-24",1980,"Male",25,"ostatni","ano",1
"69895","1947-12-29",NA,"Male",25,"ostatni","ano",0
"69896","1915-04-14",2006,"Male",21,"do_22","ne",1
"69897","1897-03-15",1986,"Male",23,"ostatni","ano",1
"69898","1950-09-11",NA,"Male",22,"ostatni","ne",0
"69899","1956-02-26",NA,"Male",28,"26+","ne",0
"69900","1937-09-28",NA,"Male",27,"26+","ano",0
"69901","1879-09-27",1962,"Male",25,"ostatni","ano",1
"69902","1882-07-01",1943,"Male",30,"26+","ne",1
"69903","1924-08-29",NA,"Male",24,"ostatni","ano",0
"69904","1894-11-05",1980,"Male",26,"ostatni","ne",1
"69905","1889-11-16",NA,"Male",23,"ostatni","ano",0
"69906","1945-09-04",NA,"Male",23,"ostatni","ne",0
"69907","1956-05-05",NA,"Male",28,"26+","ne",0
"69908","1878-01-07",1947,"Male",22,"ostatni","ne",1
"69909","1948-09-13",NA,"Male",28,"26+","ne",0
"69910","1946-10-17",NA,"Male",22,"ostatni","ano",0
"69911","1915-01-21",1982,"Male",21,"do_22","ne",1
"69912","1969-12-15",NA,"Male",27,"26+","ne",0
"69913","1909-08-27",1968,"Male",23,"ostatni","ano",1
"69914","1949-07-27",NA,"Male",23,"ostatni","ne",0
"69915","1933-03-02",2015,"Male",23,"ostatni","ano",1
"69916","1909-09-18",2004,"Male",39,"26+","ne",1
"69917","1932-01-23",NA,"Male",24,"ostatni","ne",0
"69918","1886-04-28",1955,"Male",22,"ostatni","ano",1
"69919","1931-08-12",1988,"Male",21,"do_22","ne",1
"69920","1894-03-19",1978,"Male",26,"ostatni","ne",1
"69921","1884-08-31",1953,"Male",24,"ostatni","ne",1
"69922","1874-06-09",1960,"Male",26,"ostatni","ano",1
"69923","1878-07-09",1935,"Male",22,"ostatni","ano",1
"69924","1883-09-05",1942,"Male",21,"do_22","ano",1
"69925","1881-03-28",1918,"Male",23,"ostatni","ano",1
"69926","1881-04-05",NA,"Male",27,"26+","ne",0
"69927","1888-02-07",1954,"Male",20,"do_22","ne",1
"69928","1883-10-17",1966,"Male",21,"do_22","ano",1
"69929","1895-03-05",1976,"Male",25,"ostatni","ano",1
"69930","1953-09-19",NA,"Male",23,"ostatni","ano",0
"69931","1943-04-21",NA,"Male",21,"do_22","ne",0
"69932","1950-04-29",NA,"Male",26,"ostatni","ne",0
"69933","1947-10-31",NA,"Male",25,"ostatni","ano",0
"69934","1938-10-06",NA,"Male",22,"ostatni","ano",0
"69935","1937-08-27",NA,"Male",27,"26+","ano",0
"69936","1936-07-25",2016,"Male",24,"ostatni","ano",1
"69937","1923-04-10",2008,"Male",25,"ostatni","ano",1
"69938","1963-10-19",NA,"Male",25,"ostatni","ano",0
"69939","1908-09-21",1961,"Male",24,"ostatni","ano",1
"69940","1926-04-05",2015,"Male",22,"ostatni","ne",1
"69941","1905-01-29",1984,"Male",23,"ostatni","ne",1
"69942","1914-04-03",1997,"Male",38,"26+","ne",1
"69943","1877-03-31",1928,"Male",23,"ostatni","ne",1
"69944","1946-11-10",NA,"Male",22,"ostatni","ne",0
"69945","1915-03-24",1985,"Male",21,"do_22","ano",1
"69946","1961-01-08",NA,"Male",23,"ostatni","ano",0
"69947","1949-03-12",NA,"Male",23,"ostatni","ne",0
"69948","1947-11-08",NA,"Male",21,"do_22","ne",0
"69949","1932-01-15",NA,"Male",20,"do_22","ano",0
"69950","1876-11-05",1947,"Male",24,"ostatni","ne",1
"69951","1888-07-30",1961,"Male",24,"ostatni","ne",1
"69952","1905-04-10",1993,"Male",23,"ostatni","ne",1
"69953","1950-08-05",NA,"Male",22,"ostatni","ne",0
"69954","1972-12-11",NA,"Male",24,"ostatni","ano",0
"69955","1949-03-28",2013,"Male",19,"do_22","ano",1
"69956","1951-11-24",NA,"Male",21,"do_22","ne",0
"69957","1944-06-06",NA,"Male",24,"ostatni","ano",0
"69958","1945-03-15",NA,"Male",23,"ostatni","ne",0
"69959","1896-11-01",1993,"Male",24,"ostatni","ne",1
"69960","1956-02-28",NA,"Male",20,"do_22","ano",0
"69961","1884-09-26",1962,"Male",24,"ostatni","ano",1
"69962","1891-01-11",1919,"Male",21,"do_22","ne",1
"69963","1941-07-02",NA,"Male",31,"26+","ne",0
"69964","1933-04-06",NA,"Male",27,"26+","ne",0
"69965","1938-01-04",NA,"Male",18,"do_22","ano",0
"69966","1935-04-06",NA,"Male",21,"do_22","ano",0
"69967","1895-10-03",1980,"Male",29,"26+","ne",1
"69968","1962-05-09",NA,"Male",30,"26+","ne",0
"69969","1906-10-14",1985,"Male",22,"ostatni","ano",1
"69970","1900-07-30",1983,"Male",24,"ostatni","ne",1
"69971","1912-06-19",1986,"Male",20,"do_22","ne",1
"69972","1885-09-21",1916,"Male",23,"ostatni","ne",1
"69973","1960-03-07",NA,"Male",24,"ostatni","ne",0
"69974","1879-12-14",1970,"Male",25,"ostatni","ne",1
"69975","1887-10-05",1951,"Male",33,"26+","ne",1
"69976","1932-05-27",2015,"Male",24,"ostatni","ano",1
"69977","1880-06-12",1950,"Male",24,"ostatni","ano",1
"69978","1927-12-29",1985,"Male",25,"ostatni","ano",1
"69979","1881-10-05",1953,"Male",23,"ostatni","ano",1
"69980","1928-11-04",NA,"Male",20,"do_22","ano",0
"69981","1915-04-18",2001,"Male",21,"do_22","ne",1
"69982","1961-02-19",NA,"Male",27,"26+","ne",0
"69983","1945-06-14",NA,"Male",19,"do_22","ano",0
"69984","1923-07-14",1989,"Male",25,"ostatni","ano",1
"69985","1940-08-07",NA,"Male",28,"26+","ne",0
"69986","1962-02-08",NA,"Male",26,"ostatni","ne",0
"69987","1884-02-28",1972,"Male",24,"ostatni","ne",1
"69988","1900-10-25",1985,"Male",24,"ostatni","ano",1
"69989","1906-12-06",1991,"Male",22,"ostatni","ne",1
"69990","1932-10-16",1998,"Male",28,"26+","ne",1
"69991","1922-11-19",NA,"Male",26,"ostatni","ne",0
"69992","1953-12-06",NA,"Male",19,"do_22","ano",0
"69993","1891-08-23",1969,"Male",21,"do_22","ano",1
"69994","1899-10-09",1992,"Male",25,"ostatni","ano",1
"69995","1969-07-14",NA,"Male",23,"ostatni","ano",0
"69996","1885-06-29",1965,"Male",23,"ostatni","ne",1
"69997","1948-04-18",NA,"Male",24,"ostatni","ne",0
"69998","1964-09-14",NA,"Male",32,"26+","ne",0
"69999","1891-09-03",1952,"Male",21,"do_22","ano",1
"70000","1958-04-09",NA,"Male",30,"26+","ne",0
"70001","1887-07-12",1954,"Male",21,"do_22","ne",1
"70002","1962-02-27",NA,"Male",26,"ostatni","ne",0
"70003","1942-01-02",NA,"Male",26,"ostatni","ne",0
"70004","1882-11-03",1908,"Male",22,"ostatni","ano",1
"70005","1901-01-01",1946,"Male",23,"ostatni","ne",1
"70006","1948-09-14",2007,"Male",24,"ostatni","ano",1
"70007","1903-04-17",1975,"Male",21,"do_22","ano",1
"70008","1897-05-27",1962,"Male",23,"ostatni","ano",1
"70009","1912-11-24",2003,"Male",24,"ostatni","ne",1
"70010","1876-03-21",1968,"Male",24,"ostatni","ano",1
"70011","1933-03-07",2003,"Male",23,"ostatni","ne",1
"70012","1941-03-03",2013,"Male",19,"do_22","ano",1
"70013","1890-11-21",1956,"Male",22,"ostatni","ne",1
"70014","1923-08-15",NA,"Male",25,"ostatni","ne",0
"70015","1921-04-06",2013,"Male",27,"26+","ano",1
"70016","1887-05-28",1953,"Male",25,"ostatni","ano",1
"70017","1916-11-23",1987,"Male",20,"do_22","ano",1
"70018","1903-03-26",1992,"Male",21,"do_22","ano",1
"70019","1903-02-08",2004,"Male",25,"ostatni","ano",1
"70020","1965-02-11",NA,"Male",27,"26+","ne",0
"70021","1951-01-19",NA,"Male",21,"do_22","ano",0
"70022","1942-03-19",NA,"Male",22,"ostatni","ne",0
"70023","1908-09-29",1967,"Male",24,"ostatni","ano",1
"70024","1939-01-10",NA,"Male",29,"26+","ano",0
"70025","1902-09-09",1964,"Male",22,"ostatni","ano",1
"70026","1909-07-01",1971,"Male",23,"ostatni","ano",1
"70027","1912-06-20",1969,"Male",24,"ostatni","ne",1
"70028","1914-02-06",1991,"Male",22,"ostatni","ano",1
"70029","1968-06-29",NA,"Male",24,"ostatni","ne",0
"70030","1886-09-03",1959,"Male",22,"ostatni","ano",1
"70031","1935-11-04",1991,"Male",21,"do_22","ne",1
"70032","1901-07-08",1979,"Male",19,"do_22","ne",1
"70033","1956-10-21",NA,"Male",28,"26+","ano",0
"70034","1912-09-15",1968,"Male",20,"do_22","ne",1
"70035","1958-11-16",NA,"Male",26,"ostatni","ne",0
"70036","1872-01-04",1945,"Male",24,"ostatni","ano",1
"70037","1884-11-04",1943,"Male",20,"do_22","ano",1
"70038","1881-12-14",1932,"Male",23,"ostatni","ano",1
"70039","1965-01-01",NA,"Male",23,"ostatni","ano",0
"70040","1879-10-08",1905,"Male",25,"ostatni","ano",1
"70041","1910-04-01",1987,"Male",22,"ostatni","ano",1
"70042","1946-10-08",NA,"Male",22,"ostatni","ne",0
"70043","1882-08-10",1967,"Male",22,"ostatni","ne",1
"70044","1908-06-27",1992,"Male",28,"26+","ne",1
"70045","1883-06-24",1966,"Male",21,"do_22","ano",1
"70046","1895-04-13",1969,"Male",25,"ostatni","ne",1
"70047","1955-08-02",NA,"Male",21,"do_22","ne",0
"70048","1874-12-19",1951,"Male",38,"26+","ne",1
"70049","1925-07-17",NA,"Male",23,"ostatni","ne",0
"70050","1946-09-13",NA,"Male",26,"ostatni","ne",0
"70051","1944-08-22",NA,"Male",24,"ostatni","ne",0
"70052","1937-11-01",1987,"Male",31,"26+","ne",1
"70053","1941-09-09",NA,"Male",27,"26+","ne",0
"70054","1942-12-30",NA,"Male",34,"26+","ne",0
"70055","1884-06-24",1941,"Male",20,"do_22","ano",1
"70056","1930-04-09",1998,"Male",26,"ostatni","ne",1
"70057","1908-06-23",1995,"Male",24,"ostatni","ano",1
"70058","1966-01-16",NA,"Male",26,"ostatni","ne",0
"70059","1898-12-10",1974,"Male",22,"ostatni","ne",1
"70060","1903-07-22",1962,"Male",21,"do_22","ne",1
"70061","1970-06-19",NA,"Male",22,"ostatni","ano",0
"70062","1908-02-29",1950,"Male",40,"26+","ne",1
"70063","1940-05-25",NA,"Male",32,"26+","ne",0
"70064","1941-10-25",NA,"Male",23,"ostatni","ano",0
"70065","1928-10-29",NA,"Male",20,"do_22","ne",0
"70066","1899-12-31",1974,"Male",25,"ostatni","ne",1
"70067","1886-03-11",1958,"Male",22,"ostatni","ne",1
"70068","1890-09-03",1958,"Male",22,"ostatni","ano",1
"70069","1897-08-25",1966,"Male",27,"26+","ne",1
"70070","1898-02-14",1966,"Male",22,"ostatni","ne",1
"70071","1955-04-27",NA,"Male",21,"do_22","ne",0
"70072","1952-01-11",2010,"Male",20,"do_22","ne",1
"70073","1931-01-30",NA,"Male",25,"ostatni","ne",0
"70074","1924-10-11",2015,"Male",24,"ostatni","ano",1
"70075","1891-02-02",1941,"Male",21,"do_22","ano",1
"70076","1942-10-05",NA,"Male",26,"ostatni","ne",0
"70077","1906-08-01",1955,"Male",22,"ostatni","ne",1
"70078","1925-02-17",NA,"Male",27,"26+","ano",0
"70079","1886-11-12",1959,"Male",26,"ostatni","ne",1
"70080","1914-11-11",1989,"Male",22,"ostatni","ne",1
"70081","1882-12-10",1950,"Male",22,"ostatni","ano",1
"70082","1950-11-15",NA,"Male",26,"ostatni","ano",0
"70083","1915-05-01",1993,"Male",21,"do_22","ano",1
"70084","1965-12-31",NA,"Male",31,"26+","ne",0
"70085","1900-08-07",NA,"Male",24,"ostatni","ne",0
"70086","1953-08-23",NA,"Male",19,"do_22","ano",0
"70087","1969-03-07",NA,"Male",23,"ostatni","ne",0
"70088","1941-10-24",NA,"Male",23,"ostatni","ano",0
"70089","1913-07-11",2000,"Male",23,"ostatni","ne",1
"70090","1891-02-01",1983,"Male",21,"do_22","ne",1
"70091","1900-10-08",1985,"Male",24,"ostatni","ne",1
"70092","1896-03-27",1979,"Male",24,"ostatni","ne",1
"70093","1901-02-04",1989,"Male",23,"ostatni","ne",1
"70094","1931-01-19",NA,"Male",25,"ostatni","ne",0
"70095","1920-12-14",1994,"Male",28,"26+","ne",1
"70096","1963-09-03",NA,"Male",29,"26+","ne",0
"70097","1948-12-23",NA,"Male",24,"ostatni","ano",0
"70098","1961-09-03",NA,"Male",23,"ostatni","ne",0
"70099","1914-01-03",1972,"Male",22,"ostatni","ne",1
"70100","1954-02-06",NA,"Male",30,"26+","ne",0
"70101","1898-02-15",1982,"Male",22,"ostatni","ano",1
"70102","1915-07-05",2007,"Male",21,"do_22","ano",1
"70103","1943-02-11",NA,"Male",25,"ostatni","ano",0
"70104","1891-12-28",1990,"Male",21,"do_22","ne",1
"70105","1950-08-07",NA,"Male",22,"ostatni","ano",0
"70106","1972-11-07",NA,"Male",24,"ostatni","ne",0
"70107","1926-12-09",1972,"Male",22,"ostatni","ano",1
"70108","1890-04-21",1975,"Male",22,"ostatni","ano",1
"70109","1910-03-13",2003,"Male",26,"ostatni","ne",1
"70110","1909-10-29",1980,"Male",19,"do_22","ano",1
"70111","1939-02-05",NA,"Male",21,"do_22","ano",0
"70112","1930-07-18",NA,"Male",22,"ostatni","ne",0
"70113","1928-07-23",NA,"Male",24,"ostatni","ano",0
"70114","1888-04-25",1989,"Male",24,"ostatni","ne",1
"70115","1941-02-14",NA,"Male",19,"do_22","ano",0
"70116","1937-07-24",NA,"Male",23,"ostatni","ano",0
"70117","1966-09-16",NA,"Male",22,"ostatni","ano",0
"70118","1916-01-15",2011,"Male",20,"do_22","ano",1
"70119","1943-02-10",NA,"Male",25,"ostatni","ano",0
"70120","1899-06-07",1972,"Male",21,"do_22","ne",1
"70121","1917-11-07",1996,"Male",19,"do_22","ne",1
"70122","1917-01-26",2014,"Male",19,"do_22","ne",1
"70123","1908-04-07",1994,"Male",24,"ostatni","ano",1
"70124","1939-05-10",1965,"Male",21,"do_22","ne",1
"70125","1893-01-02",1983,"Male",27,"26+","ne",1
"70126","1938-11-30",NA,"Male",26,"ostatni","ne",0
"70442","1906-02-04",1991,"Female",22,"ostatni","ne",1
"70448","1957-11-07",NA,"Female",19,"do_22","ano",0
"70451","1966-12-03",NA,"Female",22,"ostatni","ne",0
"70452","1972-04-07",NA,"Female",24,"ostatni","ne",0
"70467","1873-03-09",1936,"Male",31,"26+","ne",1
"70468","1882-11-27",1953,"Male",22,"ostatni","ne",1
"70469","1882-07-21",1966,"Male",22,"ostatni","ne",1
"70470","1882-09-11",1934,"Male",22,"ostatni","ne",1
"70471","1886-07-04",1961,"Male",22,"ostatni","ne",1
"70594","1935-07-18",NA,"Female",17,"do_22","ano",0
"70598","1960-09-16",NA,"Female",20,"do_22","ne",0
"70600","1944-11-16",NA,"Female",24,"ostatni","ne",0
"70606","1938-06-02",NA,"Female",22,"ostatni","ne",0
"70607","1959-11-22",NA,"Female",33,"26+","ne",0
"70627","1963-12-06",NA,"Female",21,"do_22","ano",0
"70630","1935-05-26",NA,"Female",21,"do_22","ne",0
"70632","1938-07-01",NA,"Female",22,"ostatni","ano",0
"70645","1960-09-22",NA,"Female",16,"do_22","ne",0
"70647","1963-11-10",NA,"Female",25,"ostatni","ne",0
"70653","1965-05-28",NA,"Female",29,"26+","ne",0
"70666","1959-02-22",NA,"Female",21,"do_22","ne",0
"70667","1959-02-22",NA,"Female",29,"26+","ne",0
"70679","1968-01-18",NA,"Female",24,"ostatni","ne",0
"70686","1932-12-03",2014,"Female",20,"do_22","ne",1
"70707","1959-10-22",NA,"Female",33,"26+","ne",0
"70715","1910-09-17",1984,"Female",22,"ostatni","ne",1
"70747","1910-06-10",2002,"Female",26,"ostatni","ne",1
"70757","1964-03-18",NA,"Female",20,"do_22","ano",0
"70760","1893-08-21",1978,"Female",31,"26+","ne",1
"70761","1893-08-21",1978,"Female",27,"26+","ne",1
"70765","1957-09-13",NA,"Female",23,"ostatni","ne",0
"70797","1906-01-15",1999,"Female",30,"26+","ne",1
"70806","1951-12-22",NA,"Female",21,"do_22","ne",0
"70816","1951-03-30",NA,"Female",21,"do_22","ne",0
"70823","1953-07-21",NA,"Female",19,"do_22","ne",0
"70833","1949-11-14",NA,"Female",19,"do_22","ne",0
"70837","1941-07-16",NA,"Female",19,"do_22","ne",0
"70840","1957-10-01",NA,"Female",19,"do_22","ne",0
"70845","1954-08-16",NA,"Female",26,"ostatni","ne",0
"70851","1927-04-30",NA,"Female",25,"ostatni","ne",0
"70857","1963-07-30",NA,"Female",29,"26+","ne",0
"70868","1974-06-01",NA,"Female",20,"do_22","ne",0
"70882","1957-02-26",NA,"Female",27,"26+","ano",0
"70883","1957-02-26",NA,"Female",15,"do_22","ano",0
"70890","1961-05-30",NA,"Female",19,"do_22","ano",0
"70893","1971-12-15",NA,"Female",23,"ostatni","ano",0
"70898","1946-11-29",NA,"Female",22,"ostatni","ne",0
"70902","1954-01-12",NA,"Female",26,"ostatni","ne",0
"70917","1967-03-10",NA,"Female",17,"do_22","ne",0
"70942","1969-04-07",NA,"Female",23,"ostatni","ne",0
"70943","1963-03-24",NA,"Female",21,"do_22","ne",0
"70950","1966-07-20",NA,"Female",26,"ostatni","ne",0
"70954","1951-01-04",NA,"Female",21,"do_22","ano",0
"70955","1953-07-10",NA,"Female",23,"ostatni","ne",0
"70956","1950-02-07",NA,"Female",22,"ostatni","ne",0
"70963","1963-09-01",NA,"Female",29,"26+","ne",0
"70966","1955-11-30",NA,"Female",21,"do_22","ne",0
"70967","1959-10-08",NA,"Female",21,"do_22","ano",0
"70969","1951-11-30",NA,"Female",21,"do_22","ano",0
"70972","1970-10-12",NA,"Female",24,"ostatni","ne",0
"70975","1938-09-15",NA,"Female",22,"ostatni","ne",0
"70978","1924-04-03",2006,"Female",24,"ostatni","ne",1
"70981","1956-01-15",2012,"Female",20,"do_22","ne",1
"70987","1949-07-24",NA,"Female",19,"do_22","ne",0
"70991","1968-03-04",NA,"Female",24,"ostatni","ne",0
"71002","1966-07-19",NA,"Female",18,"do_22","ne",0
"71008","1912-02-07",1991,"Female",20,"do_22","ne",1
"71029","1965-02-03",NA,"Female",29,"26+","ne",0
"71030","1965-02-03",NA,"Female",23,"ostatni","ne",0
"71045","1961-02-11",NA,"Female",19,"do_22","ne",0
"71046","1964-05-10",NA,"Female",16,"do_22","ne",0
"71048","1972-06-28",NA,"Female",20,"do_22","ano",0
"71053","1946-12-29",NA,"Female",22,"ostatni","ne",0
"71134","1967-12-08",NA,"Female",27,"26+","ne",0
"71151","1944-09-05",NA,"Female",20,"do_22","ne",0
"71152","1956-02-21",NA,"Female",32,"26+","ne",0
"71160","1949-05-17",NA,"Female",19,"do_22","ano",0
"71161","1957-08-30",NA,"Female",19,"do_22","ne",0
"71164","1957-12-26",NA,"Female",23,"ostatni","ne",0
"71165","1948-07-27",NA,"Female",16,"do_22","ano",0
"71167","1961-07-25",NA,"Female",31,"26+","ne",0
"71170","1946-12-18",NA,"Female",22,"ostatni","ne",0
"71172","1944-07-21",NA,"Female",20,"do_22","ne",0
"71173","1956-07-11",NA,"Female",28,"26+","ne",0
"71174","1950-07-26",NA,"Female",22,"ostatni","ne",0
"71178","1961-05-26",NA,"Female",19,"do_22","ne",0
"71179","1919-02-11",1994,"Female",29,"26+","ano",1
"71180","1960-08-02",NA,"Female",16,"do_22","ano",0
"71227","1955-03-09",NA,"Female",25,"ostatni","ne",0
"71228","1957-06-21",NA,"Female",19,"do_22","ne",0
"71229","1971-10-14",NA,"Female",23,"ostatni","ne",0
"71234","1932-08-09",NA,"Female",20,"do_22","ne",0
"71259","1964-09-16",NA,"Female",20,"do_22","ne",0
"71284","1929-01-07",2000,"Female",19,"do_22","ne",1
"71305","1966-09-06",NA,"Female",26,"ostatni","ne",0
"71324","1942-09-18",1961,"Female",18,"do_22","ne",1
"71327","1948-01-05",NA,"Female",16,"do_22","ne",0
"71328","1960-11-05",NA,"Female",20,"do_22","ne",0
"71335","1956-07-26",NA,"Female",20,"do_22","ano",0
"71345","1939-04-27",NA,"Female",21,"do_22","ne",0
"71347","1957-08-27",NA,"Female",19,"do_22","ne",0
"71349","1970-11-12",NA,"Female",22,"ostatni","ne",0
"71351","1943-06-07",NA,"Female",17,"do_22","ne",0
"71366","1916-08-27",2003,"Female",20,"do_22","ne",1
"71374","1959-09-27",NA,"Female",17,"do_22","ano",0
"71376","1940-01-20",NA,"Female",16,"do_22","ano",0
"71382","1955-09-06",NA,"Female",17,"do_22","ano",0
"71395","1954-11-09",NA,"Female",22,"ostatni","ne",0
"71398","1941-08-25",NA,"Female",35,"26+","ne",0
"71408","1951-03-23",NA,"Female",21,"do_22","ne",0
"71411","1951-05-19",NA,"Female",17,"do_22","ano",0
"71418","1945-03-28",NA,"Female",27,"26+","ne",0
"71461","1972-10-11",NA,"Female",22,"ostatni","ne",0
"71510","1947-01-22",NA,"Female",21,"do_22","ne",0
"71530","1948-03-07",NA,"Female",16,"do_22","ano",0
"71539","1967-12-09",NA,"Female",21,"do_22","ne",0
"71546","1922-02-01",2001,"Female",26,"ostatni","ne",1
"71564","1948-08-23",NA,"Female",16,"do_22","ne",0
"71570","1954-11-01",NA,"Female",22,"ostatni","ne",0
"71572","1970-10-14",NA,"Female",22,"ostatni","ne",0
"71573","1932-02-14",2004,"Female",16,"do_22","ano",1
"71577","1969-10-13",NA,"Female",23,"ostatni","ano",0
"71610","1964-05-12",NA,"Female",30,"26+","ne",0
"71623","1968-11-08",NA,"Female",24,"ostatni","ne",0
"71624","1934-12-26",NA,"Female",18,"do_22","ne",0
"71681","1968-06-17",NA,"Female",20,"do_22","ne",0
"71688","1976-10-28",NA,"Female",16,"do_22","ne",0
"71735","1971-10-30",NA,"Female",17,"do_22","ne",0
"71739","1944-11-25",NA,"Female",20,"do_22","ne",0
"71764","1960-06-10",NA,"Female",20,"do_22","ne",0
"71790","1969-05-10",NA,"Female",19,"do_22","ano",0
"71808","1941-09-03",NA,"Female",19,"do_22","ne",0
"71810","1960-04-04",NA,"Female",24,"ostatni","ne",0
"71812","1900-06-30",1975,"Female",24,"ostatni","ano",1
"71817","1939-07-25",NA,"Female",21,"do_22","ano",0
"71823","1957-04-28",NA,"Female",15,"do_22","ne",0
"71831","1953-04-06",NA,"Female",15,"do_22","ano",0
"71835","1936-04-20",NA,"Female",20,"do_22","ne",0
"71840","1911-07-30",1987,"Female",25,"ostatni","ne",1
"71841","1964-03-12",NA,"Female",24,"ostatni","ne",0
"71848","1952-05-12",NA,"Female",20,"do_22","ne",0
"71863","1961-03-30",NA,"Female",23,"ostatni","ne",0
"71891","1973-12-12",NA,"Female",19,"do_22","ne",0
"71894","1966-03-08",NA,"Female",28,"26+","ne",0
"71898","1965-04-05",NA,"Female",27,"26+","ano",0
"71903","1962-10-16",NA,"Female",18,"do_22","ne",0
"71904","1932-04-19",2009,"Female",20,"do_22","ano",1
"71905","1932-04-19",2009,"Female",16,"do_22","ano",1
"71918","1970-11-19",NA,"Female",22,"ostatni","ne",0
"71919","1892-05-28",1986,"Female",40,"26+","ne",1
"71923","1925-11-02",1965,"Female",23,"ostatni","ne",1
"71928","1937-07-01",NA,"Female",23,"ostatni","ne",0
"71929","1946-02-10",NA,"Female",22,"ostatni","ano",0
"71941","1955-04-26",NA,"Female",17,"do_22","ne",0
"71943","1961-01-22",NA,"Female",23,"ostatni","ne",0
